Date,Time,Open,High,Low,Close,Volume,MA_50,MA_200,Volatility,Daily_Return,RSI,Cumulative_Return
2008.03.31,00:00,928.2,940.5,912.1,915.8,8165,938.0520000000001,791.703,30.529776233108553,-0.016537800687285276,36.849315068493155,2.3842749284040465
2008.04.01,00:00,915.4,920.5,871.8,883.3,10500,937.898,792.8625,34.87581879818254,-0.03548809783795592,29.682997118155626,2.2996615464722585
2008.04.02,00:00,885.3,905.7,880.8,903.4,10215,938.158,794.1115,35.75213648384435,0.02275557568210118,32.06046141607001,2.351991668836226
2008.04.03,00:00,902.5,908.6,887.7,902.8,8884,937.966,795.373,36.83038505309738,-0.0006641576267434335,29.494035376388325,2.350429575631331
2008.04.04,00:00,904.4,914.3,899.0,913.4,6123,937.9639999999999,796.739,37.0688331990414,0.011741249446167501,32.01110670368901,2.3780265555844684
2008.04.07,00:00,915.5,929.0,910.4,919.9,7244,937.7959999999999,798.1239999999999,36.81947818323489,0.00711626888548289,36.71578947368421,2.394949231970826
2008.04.08,00:00,920.3,925.4,907.9,914.46,6666,937.6231999999999,799.4528,36.50314414722471,-0.0059136862702466875,43.03197789182787,2.3807862535797826
2008.04.09,00:00,916.6,935.2,902.7,933.8,7483,937.7572,800.8763,35.057700047679326,0.02114909345406013,56.40618382041506,2.431137724550883
2008.04.10,00:00,932.7,939.3,921.8,928.5,7442,937.8372,802.2338000000001,32.37810779233382,-0.005675733561790519,52.927274680416794,2.4173392345743143
2008.04.11,00:00,928.1,931.7,917.0,924.7,6314,938.2312,803.5928,27.968723339913154,-0.004092622509423771,53.29943747295544,2.4074459776099824
2008.04.14,00:00,920.1,931.2,914.0,923.6,6668,938.6372,804.9398,21.70874274527143,-0.0011895749972964387,45.20616618623889,2.4045821400676757
2008.04.15,00:00,923.8,935.9,923.1,927.5,5787,939.4292000000002,806.3308000000001,16.948336698435046,0.004222607189259486,40.870976467406,2.4147357458994905
2008.04.16,00:00,926.6,948.6,924.1,944.6,5940,940.3072,807.7773,17.0731958591097,0.018436657681940805,48.590048878305545,2.4592554022389854
2008.04.17,00:00,944.2,952.4,937.1,938.5,5817,940.8552000000001,809.1688,17.15048475611821,-0.006457759898369719,52.46988767086208,2.4433741213225573
2008.04.18,00:00,941.8,946.2,904.4,916.2,5943,940.7372,810.4337999999999,17.180395528850244,-0.02376132125732544,50.129299198345,2.3853163238739765
2008.04.21,00:00,917.6,928.4,910.8,916.2,6319,940.6132000000001,811.7133,17.07151385391994,0.0,63.463742019970596,2.3853163238739765
2008.04.22,00:00,914.9,925.1,911.3,915.4,6227,940.8032,812.9548,16.7998725246212,-0.0008731717965509977,55.83203732503889,2.383233532934117
2008.04.23,00:00,916.7,922.4,896.6,903.7,6366,940.7832000000001,814.1413,15.555901604800876,-0.012781297793314272,50.394806106334485,2.3527727154386735
2008.04.24,00:00,904.3,906.4,882.8,887.8,6446,940.3972,815.2543,15.622232335978232,-0.017594334403009948,39.26894701542587,2.3113772455089676
2008.04.25,00:00,887.6,896.1,877.5,885.8,6659,940.0732,816.3593000000001,16.744804567428613,-0.002252759630547385,35.145495730963546,2.306170268159319
2008.04.28,00:00,887.1,895.4,886.9,893.2,6008,939.8331999999999,817.4617999999999,17.43408144385147,0.008354030255136813,40.89429501456228,2.325436084353019
2008.04.29,00:00,892.3,892.6,868.5,870.6,6610,938.7052,818.4277999999999,18.783934092765797,-0.025302283922973623,23.666666666666714,2.2665972403019907
2008.04.30,00:00,872.4,878.3,862.2,876.7,8424,937.3652000000001,819.3978,20.396869109621864,0.007006662072134295,28.559602649006678,2.282478521218419
2008.05.01,00:00,875.3,881.4,847.0,852.2,8873,935.4992,820.2543,24.33822715511509,-0.027945705486483452,24.38162544169616,2.2186930486852248
2008.05.02,00:00,853.2,858.8,844.9,855.9,7195,933.7231999999999,821.1282999999999,27.075376480859568,0.004341703825393006,26.509368494101324,2.2283259567820743
2008.05.05,00:00,861.6,874.0,860.2,873.7,5275,932.4372,822.1228,27.828973372165443,0.020796822058651854,32.97468354430383,2.2746680551939464
2008.05.06,00:00,873.2,882.4,871.2,875.4,5658,930.9851999999998,823.1898,28.43163545662046,0.001945747968410183,25.736325385694258,2.2790939859411474
2008.05.07,00:00,875.6,880.7,863.4,867.9,6599,929.1752,824.2262999999999,28.395319758929055,-0.008567511994516774,25.486111111111114,2.2595678208799654
2008.05.08,00:00,867.4,885.1,865.2,882.6,6812,927.4392,825.3158,27.72443155890572,0.016937435188385752,37.68328445747802,2.297839104399882
2008.05.09,00:00,882.7,889.3,870.4,884.3,6316,925.6552,826.4198000000001,27.0332329589305,0.0019261273510082777,38.45039826212887,2.302265035147083
2008.05.12,00:00,885.1,889.4,877.5,882.4,6764,923.6392,827.4993000000001,26.265107933113697,-0.0021485921067511127,38.146551724137936,2.2973184066649166
2008.05.13,00:00,882.4,885.2,860.5,866.1,7651,921.6732000000001,828.5073000000001,25.540893938136737,-0.018472348141432393,36.92628650904033,2.2548815412652816
2008.05.14,00:00,865.9,870.6,859.6,864.5,7369,919.1872,829.4673000000001,22.543746361269154,-0.0018473617365200035,41.00386100386102,2.250715959385563
2008.05.15,00:00,864.7,887.2,861.9,881.2,6590,917.3192,830.5142999999999,18.773382613105845,0.019317524580682477,48.40499306518727,2.294194220255128
2008.05.16,00:00,882.5,904.4,879.8,902.1,6640,915.9112000000001,831.6653,17.677558625234077,0.02371765773944623,52.82181357006974,2.348607133558955
2008.05.19,00:00,905.1,913.5,900.5,904.7,5912,914.5512,832.8173000000002,16.660413212830864,0.0028821638399290084,62.38198983297024,2.355376204113498
2008.05.20,00:00,905.5,923.1,902.5,919.0,5728,913.4632,834.1068,17.062698620433522,0.015806344644633485,64.49623029472241,2.392606092163484
2008.05.21,00:00,919.0,932.3,916.0,931.0,5791,912.4432,835.3998000000001,19.804663857979012,0.013057671381936808,79.53523238380811,2.423847956261375
2008.05.22,00:00,934.2,934.9,917.0,920.9,7097,910.9892,836.6583,21.54610478903739,-0.010848549946294361,73.2474964234621,2.39755272064565
2008.05.23,00:00,921.1,928.8,914.7,924.5,5449,909.4292,837.9378,23.33182770834229,0.003909219242045792,70.22292993630573,2.406925279875017
2008.05.26,00:00,923.9,928.8,923.2,928.6,1705,907.9191999999999,839.2458,25.143656205287105,0.004434829637641968,70.78125000000001,2.4175995834417967
2008.05.27,00:00,927.9,930.5,904.0,905.0,6341,906.3592,840.5103,25.051678691545177,-0.025414602627611527,62.87300485773768,2.3561572507159445
2008.05.28,00:00,906.3,909.5,889.0,900.7,6445,905.5192,841.7278,24.958982667383324,-0.004751381215469586,56.768885564697094,2.3449622494142
2008.05.29,00:00,902.5,902.9,873.2,876.9,7756,904.8652000000001,842.8228,23.499453521108705,-0.026423892528033788,47.62516046213094,2.282999218953383
2008.05.30,00:00,878.3,888.8,870.4,886.3,6293,904.2392,843.9693000000001,21.948310089634614,0.010719580339833445,51.194121249234534,2.307472012496731
2008.06.02,00:00,886.8,897.0,880.8,890.0,6328,903.7891999999999,845.1188000000001,21.45625844170127,0.004174658693444799,57.9296615792966,2.317104920593581
2008.06.03,00:00,891.2,896.4,875.0,878.8,6466,902.5872,846.2153,21.308211291010355,-0.012584269662921366,54.46038677479723,2.2879458474355494
2008.06.04,00:00,881.2,886.3,875.7,878.1,6768,901.0592000000001,847.2658,20.7431732587711,-0.0007965407373690114,48.92584892584892,2.2861234053631727
2008.06.05,00:00,877.5,879.4,864.6,877.9,5976,899.6351999999999,848.3203,20.921494864605425,-0.0002277644915158472,40.21035598705501,2.2856027076282075
2008.06.06,00:00,877.4,901.9,877.3,901.8,7456,899.0472,849.5188,20.80948354151185,0.027224057409727775,48.99930986887505,2.347826086956507
2008.06.09,00:00,903.4,908.8,890.8,892.3,8912,898.5772000000001,850.6473,20.58485902438802,-0.010534486582390756,40.47109207708779,2.3230929445456767
2008.06.10,00:00,892.7,894.6,863.8,866.7,7882,898.2452000000001,851.6558,20.53857730944464,-0.02868990249915937,29.08262849707225,2.2564436344701764
2008.06.11,00:00,868.4,882.5,867.0,880.0,6750,897.7772,852.6918000000001,19.53339582952438,0.015345563632167991,36.96622052262588,2.291070033845339
2008.06.12,00:00,880.8,881.9,857.1,868.8,6791,897.0972,853.6742999999999,20.25558987178428,-0.01272727272727281,33.06990881458965,2.2619109606873073
2008.06.16,00:00,872.0,894.3,866.3,881.7,6342,896.4632,854.6758,20.48198887858172,0.014848066298342566,36.46855164454705,2.2954959645925403
2008.06.17,00:00,882.5,888.2,873.8,882.1,6982,895.7072000000001,855.6812999999999,20.58163399480283,0.00045366904842913947,42.37175216522319,2.29653736006247
2008.06.18,00:00,881.8,895.4,880.0,893.7,6778,895.2920000000001,856.6738,19.761256618929234,0.013150436458451376,47.77636594663278,2.326737828690431
2008.06.19,00:00,895.0,908.3,886.5,898.1,7101,894.578,857.6633,17.72095028345375,0.0049233523553764424,57.68115942028988,2.3381931788596577
2008.06.20,00:00,898.0,907.4,895.6,901.6,6796,894.04,858.6573000000001,16.52945059109259,0.0038971161340608518,55.79106737320215,2.3473053892215425
2008.06.23,00:00,903.6,907.1,875.8,883.4,6448,893.214,859.5138000000001,14.538474364367136,-0.02018633540372672,47.74897680763983,2.2999218953397413
2008.06.24,00:00,883.0,893.7,882.5,889.4,5737,892.53,860.4023,11.101790988806243,0.006791940230925997,53.74823196605376,2.315542827388687
2008.06.25,00:00,888.6,890.3,873.2,885.8,7430,891.6959999999999,861.2918,10.22867357769983,-0.004047672588261775,52.668052668052646,2.30617026815932
2008.06.26,00:00,885.9,917.8,884.5,916.5,7171,891.1339999999999,862.3393,11.918339472876147,0.03465793632874248,61.04118993135012,2.3860973704764246
2008.06.27,00:00,914.8,930.4,910.0,927.3,7686,890.91,863.3903,14.769929444338276,0.011783960720130882,57.88497217068646,2.414215048164526
2008.06.30,00:00,929.3,934.9,918.2,924.6,7472,891.078,864.3943,16.7496142925333,-0.002911679068262618,60.42608134280183,2.407185628742501
2008.07.01,00:00,925.4,945.6,921.7,939.3,7949,891.54,865.4838000000001,19.9310779543489,0.01589876703439308,75.2083333333333,2.445456912262417
2008.07.02,00:00,939.6,945.3,931.4,944.8,7045,892.128,866.5373,22.66387050609596,0.0058554242521027255,73.78854625550659,2.45977609997395
2008.07.03,00:00,943.4,946.2,927.5,933.5,8013,892.7239999999999,867.5507999999999,23.63621830561701,-0.011960203217612153,73.73440939104918,2.4303566779484362
2008.07.04,00:00,933.8,936.0,928.7,933.6,2515,893.64,868.5692999999999,24.235435126912794,0.00010712372790577795,71.01214574898786,2.4306170268159186
2008.07.07,00:00,932.0,932.1,914.7,926.0,9163,894.444,869.5437999999999,24.809111229573116,-0.008140531276778051,66.79418515684775,2.4108305128872543
2008.07.08,00:00,924.3,932.8,912.4,919.6,8339,894.9720000000001,870.5028,24.913574296191708,-0.006911447084233191,60.3187250996016,2.3941681853683794
2008.07.09,00:00,917.2,928.5,915.7,928.0,7281,896.12,871.4722999999999,23.718433870399426,0.009134406263592743,61.54440154440155,2.416037490236903
2008.07.10,00:00,927.8,947.4,925.2,946.6,7939,897.518,872.4908,24.265583164580207,0.02004310344827598,65.56016597510374,2.464462379588634
2008.07.11,00:00,945.6,967.4,941.3,963.7,9682,899.748,873.5737999999999,24.80656269282325,0.018064652440312745,77.9790940766551,2.508982035928129
2008.07.14,00:00,963.7,974.9,953.7,972.2,8959,902.0740000000001,874.7792999999999,26.42837191555083,0.008820172252775649,78.35616438356169,2.531111689664135
2008.07.15,00:00,970.8,988.0,968.0,977.0,10055,904.14,876.0292999999999,27.663395441808216,0.00493725570870196,80.97826086956528,2.5436084353032915
2008.07.16,00:00,977.5,980.9,957.3,960.0,9609,905.8320000000001,877.1453,27.658033952302407,-0.017400204708290734,66.29213483146071,2.499349127831279
2008.07.17,00:00,961.4,978.4,952.7,958.1,10515,907.6360000000001,878.2248,27.43448655675994,-0.001979166666666643,62.3595505617978,2.4944024993491127
2008.07.18,00:00,959.0,964.3,949.5,954.5,8204,909.0740000000001,879.3328,26.94062623820645,-0.003757436593257557,61.91235059760957,2.485029940119745
2008.07.21,00:00,956.1,968.0,955.7,966.3,6228,910.7139999999999,880.4758,25.02328179077317,0.01236249345206919,61.01141924959218,2.5157511064826714
2008.07.22,00:00,967.0,975.7,943.3,945.7,7546,911.98,881.5008,22.23994687142058,-0.021318431129048854,50.32679738562095,2.462119239781292
2008.07.23,00:00,947.0,948.7,917.6,920.2,8866,913.062,882.3648,18.797336737489292,-0.026964153537062496,45.62211981566821,2.3957302785732737
2008.07.24,00:00,921.2,930.8,916.5,927.0,6209,914.312,883.2532999999999,18.157672004777844,0.007389697891762692,47.91929382093316,2.4134340015620785
2008.07.25,00:00,928.2,934.8,918.4,929.1,7612,915.27,884.1048,18.07795691767474,0.0022653721682848182,51.01241018941869,2.4189013277792095
2008.07.28,00:00,928.1,932.5,922.4,930.4,6874,915.8359999999999,884.9542999999999,17.803417767722074,0.0013992035302980987,53.648648648648646,2.422285863056481
2008.07.29,00:00,931.4,932.9,913.9,917.3,6897,916.0880000000001,885.7678,18.749304548546398,-0.014079965606190958,46.496398166339205,2.388180161416283
2008.07.30,00:00,918.9,919.3,893.6,905.8,7187,915.824,886.4603,20.466637807891097,-0.012536792761364879,35.98901098901095,2.3582400416558045
2008.07.31,00:00,907.4,925.1,906.6,913.3,7300,915.47,887.2028,21.322723238772472,0.008279973504084825,31.47058823529406,2.3777662067169865
2008.08.01,00:00,913.7,916.7,901.7,910.3,6841,915.258,887.9852999999999,22.28930531848044,-0.003284791415745114,26.283524904214474,2.3699557406925136
2008.08.04,00:00,912.7,915.1,893.6,894.7,8815,914.6619999999999,888.6628,24.23144759672985,-0.01713720751400627,20.877565463552685,2.3293413173652557
2008.08.05,00:00,894.7,895.3,872.3,873.7,8584,913.564,889.2148,27.86619296796373,-0.023471554711076315,20.30282174810732,2.2746680551939464
2008.08.06,00:00,873.5,886.0,872.5,879.1,7225,913.046,889.7667999999999,30.504865875901306,0.006180611193773666,23.454301075268774,2.2887268940379975
2008.08.07,00:00,879.6,884.5,867.5,872.8,8739,912.488,890.2072999999999,33.03622254437467,-0.007166420202479928,23.03630363036298,2.2723249153866045
2008.08.08,00:00,873.3,873.4,850.5,856.2,9447,912.0740000000001,890.5292999999999,35.65904734981238,-0.019019248395966915,14.779270633397275,2.2291070033845224
2008.08.11,00:00,861.3,865.6,818.1,822.6,9343,910.8,890.7458,40.23329957557835,-0.03924316748423273,13.644418192557538,2.1416297839104272
2008.08.12,00:00,825.6,826.6,801.8,811.3,13202,909.2259999999999,890.8217999999999,43.84551348351316,-0.013736931680038977,14.893617021276555,2.112210361884913
2008.08.13,00:00,815.0,829.4,804.9,826.1,10073,908.1720000000001,891.0103,45.58276307416005,0.018242327129298852,19.06805640711221,2.150741994272312
2008.08.14,00:00,826.4,836.3,804.4,806.0,9178,906.73,891.0088000000001,48.12384899513497,-0.024331194770608966,16.013252346769733,2.0984118719083447
2008.08.15,00:00,804.9,804.9,772.6,787.1,11347,904.9140000000001,890.9143,51.33675711982789,-0.02344913151364758,13.94061399094113,2.0492059359541663
2008.08.18,00:00,793.1,803.7,789.3,799.5,9202,902.868,890.7923,50.93847578982599,0.015754033794943334,20.25252525252526,2.081489195521987
2008.08.19,00:00,794.3,816.4,781.9,813.6,8817,901.294,890.7148000000001,50.03751724036808,0.01763602251407126,27.018943170488555,2.1181983858370086
2008.08.20,00:00,814.2,818.0,799.7,813.1,10182,900.222,890.6157999999999,50.091279837818426,-0.0006145526057030892,24.121900826446307,2.116896641499596
2008.08.21,00:00,813.9,838.8,811.3,835.9,8666,899.34,890.6373000000001,48.21073777534676,0.0280408313860534,32.56794751640112,2.1762561832855893
2008.08.22,00:00,832.2,837.7,820.9,822.7,6181,898.4179999999999,890.7837999999999,45.991599633446356,-0.015791362603182146,32.93838862559241,2.141890132777909
2008.08.25,00:00,822.1,825.7,815.8,821.1,8712,897.206,890.8838000000001,42.8971462675063,-0.001944815850249193,36.273486430062626,2.1377245508981906
2008.08.26,00:00,821.9,830.2,806.6,824.1,7816,896.046,890.9433,40.06865818095391,0.003653635367190322,35.465116279069775,2.1455350169226635
2008.08.27,00:00,822.6,834.6,822.1,826.4,8990,894.7,891.1373,37.52277343583286,0.0027909234316223497,37.47300215982722,2.151523040874759
2008.08.28,00:00,828.3,843.7,825.0,833.7,8269,893.4119999999999,891.3773000000001,33.38579906110391,0.008833494675701825,43.60432063672542,2.170528508200976
2008.08.29,00:00,833.0,838.4,829.1,830.7,7272,891.9939999999999,891.6262999999999,28.514088853738887,-0.003598416696653506,52.78733654507916,2.162718042176503
2008.09.01,00:00,833.8,835.1,815.4,817.6,3800,890.678,891.7042999999999,24.609631725916074,-0.015769832671241102,52.14140040788582,2.1286123405363053
2008.09.02,00:00,816.1,819.6,790.4,804.5,9526,888.98,891.7302999999999,22.73810793871312,-0.016022504892367895,42.57221458046767,2.0945066388961076
2008.09.03,00:00,803.6,808.0,789.1,802.3,9640,887.31,891.7232999999999,19.396778761350124,-0.002734617775015602,48.54901960784312,2.088778963811494
2008.09.04,00:00,801.3,814.4,793.0,793.0,8820,884.84,891.5717999999999,16.2044137912097,-0.01159167393742988,52.50212044105174,2.064566519135629
2008.09.05,00:00,792.9,818.8,790.2,803.3,9241,882.36,891.4733,13.649526693197656,0.012988650693568582,51.64075993091536,2.0913824524863185
2008.09.08,00:00,812.3,817.8,796.6,801.8,7560,879.904,891.4192999999999,13.809794388533609,-0.001867297398232326,44.28294573643407,2.087477219474082
2008.09.09,00:00,802.8,804.6,775.6,775.8,10010,876.6339999999999,891.2743,16.20660278050729,-0.03242703916188572,35.508935508935465,2.0197865139286515
2008.09.10,00:00,777.1,783.4,751.3,752.1,11622,872.78,891.0703,20.638805427509737,-0.03054911059551424,17.669753086419746,1.958083832335317
2008.09.11,00:00,754.6,757.7,735.9,747.3,10297,869.056,890.8933000000001,24.7372423260081,-0.0063821300358996025,18.89438943894386,1.9455870866961602
2008.09.12,00:00,748.9,766.2,745.9,764.9,8534,865.6820000000001,890.7463,26.058721138408284,0.023551451893483177,29.518950437317784,1.9914084873730669
2008.09.15,00:00,778.6,787.3,764.2,787.3,9478,862.908,890.6798,26.315322732720176,0.029284873839717562,38.250319284802025,2.0497266336891298
2008.09.16,00:00,783.6,789.5,771.9,778.0,9397,860.0759999999999,890.5957999999998,26.800011783203452,-0.011812523815572185,35.207823960880205,2.0255141890132644
2008.09.17,00:00,778.5,868.1,777.0,863.5,10531,858.786,890.9092999999999,30.088273638200352,0.10989717223650386,56.16211745244003,2.2481124707107374
2008.09.18,00:00,867.0,909.7,835.9,851.7,12753,856.888,891.1958,31.150313000047202,-0.013665315576143588,54.18994413407822,2.2173913043478115
2008.09.19,00:00,852.7,877.1,824.1,872.8,12019,855.07,891.5187999999999,34.47770408464415,0.024773981448866778,60.67285382830626,2.2723249153866028
2008.09.22,00:00,878.5,908.4,861.7,897.6,11444,853.5779999999999,892.0262999999999,39.875749126781145,0.028414298808432603,67.22160562338144,2.336891434522244
2008.09.23,00:00,904.3,909.3,880.2,891.3,11808,851.8639999999999,892.4177999999999,43.652739710257286,-0.007018716577540163,66.21720116618076,2.320489455870851
2008.09.24,00:00,886.4,900.6,875.0,881.0,8981,850.284,892.8428,46.058702817861864,-0.011556153932458124,65.9767610748003,2.2936735225201614
2008.09.25,00:00,881.4,897.1,863.4,876.3,12207,848.648,893.2523,47.798969378901646,-0.0053348467650398135,63.528539659006675,2.281437125748487
2008.09.26,00:00,876.4,911.2,865.6,877.8,10961,847.1139999999999,893.6737999999999,49.50248770995919,0.001711742553919926,64.08450704225352,2.285342358760724
2008.09.29,00:00,871.5,923.9,866.8,905.7,16437,845.9020000000002,894.1933,52.89441319619131,0.03178400546821614,73.90504232609497,2.3579796927883208
2008.09.30,00:00,907.9,914.4,856.7,870.9,14682,844.406,894.5362999999999,53.52753939501816,-0.038423318979794674,71.00424328147098,2.267378286904437
2008.10.01,00:00,872.4,893.1,864.4,869.9,13326,843.4,894.9073,53.83837410543537,-0.0011482374555058517,71.97132616487454,2.2647747982296127
2008.10.02,00:00,871.1,876.0,829.7,835.8,13161,841.576,895.0303,53.00473067269792,-0.039199908035406406,61.99661590524534,2.1759958344181056
2008.10.03,00:00,834.0,847.1,819.0,835.3,11381,839.7,895.1447999999999,52.47012583617651,-0.0005982292414453694,58.7719298245614,2.1746940900806933
2008.10.06,00:00,829.0,875.8,825.4,858.6,10465,838.2640000000001,895.3233,52.008881832574865,0.02789416975936798,64.0125173852573,2.2353553762040983
2008.10.07,00:00,860.6,891.1,859.1,888.0,9706,837.678,895.5678,50.79280823524259,0.03424178895877006,55.29157667386608,2.311897943243931
2008.10.08,00:00,885.4,920.9,877.5,908.1,9353,837.724,895.9493000000001,47.60705277251803,0.022635135135135265,61.75979983319431,2.364228065607899
2008.10.09,00:00,905.7,924.2,881.2,913.0,9540,837.7180000000001,896.2283,42.35629419455715,0.0053958815108468006,58.989266547406075,2.3769851601145375
2008.10.10,00:00,915.9,931.1,826.6,849.6,17232,836.5039999999999,896.1588,35.95287705347386,-0.06944140197152238,40.8466819221968,2.2119239781306805
2008.10.13,00:00,862.5,871.9,822.6,831.6,10799,835.242,896.0207999999999,32.0243965389728,-0.021186440677966156,39.10186199342829,2.165061181983844
2008.10.14,00:00,835.2,853.7,831.9,836.2,10152,834.4920000000001,895.9158,25.389518662154867,0.005531505531505498,41.64802386278898,2.1770372298880356
2008.10.15,00:00,840.6,856.5,831.2,847.5,9464,833.86,895.7638000000001,25.876880048680558,0.013513513513513375,44.75982532751093,2.206456651913549
2008.10.16,00:00,848.8,849.9,785.1,805.5,10041,832.5140000000001,895.3992999999999,29.411130635599832,-0.04955752212389386,38.534728829686024,2.0971101275709305
2008.10.17,00:00,800.2,814.8,772.4,782.8,10648,831.0459999999999,894.8417999999999,34.94264285189126,-0.028181253879577928,30.18381167365365,2.0380109346524202
2008.10.20,00:00,786.1,809.7,784.4,796.0,12979,830.5139999999999,894.3472999999999,36.99209695114928,0.016862544711292893,37.01906412478337,2.0723769851601004
2008.10.21,00:00,796.6,803.3,765.3,771.5,12684,829.7180000000001,893.6828,40.82467616787209,-0.030778894472361817,34.23076923076924,2.0085915126269063
2008.10.22,00:00,775.3,775.9,720.2,729.2,13837,827.78,892.8903,48.541791815225,-0.05482825664290336,33.35415365396629,1.8984639416818407
2008.10.23,00:00,723.2,735.0,698.4,723.9,13159,826.1379999999999,892.1323,54.83514504020194,-0.007268239166209667,32.86153846153847,1.884665451705272
2008.10.24,00:00,725.1,747.5,681.4,733.2,15402,825.06,891.4123,58.55743267129834,0.012847078325735728,29.83922829581995,1.908877896381138
2008.10.27,00:00,736.7,746.7,706.6,730.5,11028,823.68,890.6513,59.670405915380165,-0.0036824877250409838,22.300386915230405,1.9018484769591124
2008.10.28,00:00,734.0,755.4,723.8,748.9,10293,822.3860000000001,890.0772999999999,60.51507402467154,0.02518822724161529,21.832979476291584,1.9497526685758784
2008.10.29,00:00,755.9,774.2,737.3,757.5,9870,821.2740000000001,889.4097999999999,60.34326609621677,0.011483509146748672,22.843171498428234,1.972142671179367
2008.10.30,00:00,759.5,777.2,732.6,738.4,13862,819.324,888.6497999999999,61.98597697952478,-0.0252145214521452,27.02479338842977,1.922416037490224
2008.10.31,00:00,734.8,740.9,717.1,723.7,12116,817.344,887.7063,64.03444200708543,-0.0199079089924159,27.398408043569347,1.8841447539703078
2008.11.03,00:00,728.2,738.9,721.6,722.6,10453,815.3739999999999,886.7518000000001,64.5560162714752,-0.0015199668370872166,25.850340136054427,1.881280916428001
2008.11.04,00:00,726.9,767.5,721.4,762.7,10219,814.146,885.9237999999999,60.70236794133368,0.05549404926653745,33.939393939393966,1.9856808122884533
2008.11.05,00:00,764.2,764.7,736.2,738.8,13180,812.3939999999999,885.0023000000001,54.17729641989561,-0.0313360430051135,36.43757625050835,1.9234574329601537
2008.11.06,00:00,743.0,760.1,729.1,731.6,12798,810.352,884.0247999999999,44.57076307461441,-0.009745533297238707,38.888888888888914,1.9047123145014193
2008.11.07,00:00,732.6,744.6,725.3,735.8,10966,808.4540000000001,883.0813,40.71376949284541,0.005740841990158563,36.40469738030713,1.9156469669356813
2008.11.10,00:00,750.6,767.9,741.1,744.7,11769,806.9959999999999,882.2797999999999,37.445265318029,0.012095678173416724,43.48882410106902,1.938818016141617
2008.11.11,00:00,747.9,749.9,726.6,731.6,10675,805.5379999999999,881.4212999999999,32.99595828519939,-0.017590976232039757,50.67950169875424,1.9047123145014195
2008.11.12,00:00,731.5,738.7,708.9,710.6,11263,803.7040000000001,880.5347999999999,25.718186786390017,-0.028704209950792814,46.54186167446699,1.8500390523301102
2008.11.13,00:00,713.2,739.1,699.7,736.0,15442,802.5640000000001,879.7113,21.62094501076632,0.035744441317196785,50.67178502879077,1.9161676646706463
2008.11.14,00:00,732.0,753.7,725.0,741.2,13897,801.322,878.8618000000001,19.429917246638116,0.00706521739130439,52.536747273589384,1.9297058057797325
2008.11.17,00:00,739.4,749.1,730.6,736.5,11755,800.0160000000001,877.9338,14.367597865395641,-0.006341068537506822,46.855983772819485,1.9174694090080584
2008.11.18,00:00,738.0,745.8,731.2,737.6,11435,799.252,877.0097999999999,11.931713601756748,0.0014935505770536928,44.754876120189785,1.920333246550365
2008.11.19,00:00,738.7,761.6,731.5,735.2,14258,798.9140000000001,876.1563000000001,11.833382752581146,-0.0032537960954446277,49.07514450867054,1.914084873730787
2008.11.20,00:00,735.4,752.1,734.1,745.0,13724,798.868,875.3578,11.632010053959059,0.01332970620239382,56.33551457465793,1.9395990627440645
2008.11.21,00:00,743.9,801.3,742.2,800.0,14055,799.57,874.8222999999999,18.192233015931375,0.0738255033557047,67.43243243243242,2.082790939859398
2008.11.24,00:00,801.7,829.3,785.9,821.0,18580,800.2440000000001,874.4173,25.41123042238695,0.026250000000000107,64.36668309512073,2.1374642020307073
2008.11.25,00:00,816.9,830.5,803.1,820.4,13102,801.092,873.9933,30.511007073387276,-0.0007308160779537776,72.71714922048999,2.1359021088258126
2008.11.26,00:00,816.0,822.9,808.5,810.5,11474,800.0319999999999,873.4108,33.486281165822355,-0.012067284251584542,71.64015359297859,2.1101275709450524
2008.11.27,00:00,811.5,816.9,811.2,816.0,4301,799.3179999999999,872.7723,36.30294862608411,0.006785934608266597,71.84095860566448,2.124446758656586
2008.12.01,00:00,815.1,815.2,767.2,768.7,16186,797.2360000000001,871.8883000000001,35.64457403161776,-0.05796568627450971,55.40540540540541,2.001301744337399
2008.12.02,00:00,770.8,785.7,762.1,781.8,18922,794.92,871.0737999999999,35.06245968194647,0.017041758813581165,61.3063063063063,2.0354074459775964
2008.12.03,00:00,777.1,783.0,764.1,773.9,16823,792.572,870.2532999999999,35.19226103624007,-0.010104886160143267,65.15078985160363,2.014839885446485
2008.12.04,00:00,774.9,782.0,762.3,766.3,18482,790.278,869.3448,34.820873957421796,-0.009820390231296106,57.92778649921507,1.9950533715178205
2008.12.05,00:00,767.1,772.5,741.1,755.7,10781,787.8659999999999,868.3312999999999,34.11532878187607,-0.013832702596894064,53.689567430025456,1.9674563915646837
2008.12.08,00:00,758.4,781.8,758.3,771.9,16492,785.748,867.3438000000001,33.52672304141144,0.021437078205637006,58.5096153846154,2.0096329080968363
2008.12.09,00:00,772.4,779.9,762.5,776.2,9147,783.1579999999999,866.3573,33.25027067560169,0.0055706697758777235,59.13825757575759,2.0208279093985806
2008.12.10,00:00,774.9,812.9,774.8,809.3,11753,781.926,865.4878,33.45900712656502,0.04264364854418945,65.31624638280282,2.107003384535263
2008.12.11,00:00,803.9,834.3,801.6,819.9,12715,780.926,864.7653,32.02309158619221,0.013097738786605806,65.430572723527,2.1346003644884
